StockCode,Description,Total_Quantity_Sold,Total_Revenue,Avg_Price,First_Sale_Date,Last_Sale_Date,Num_Orders,Num_Countries_Sold,SKU_Demand_Velocity,Return_Rate,Average_Daily_Demand,Gross_Quantity,Return_Quantity,Net_Quantity,Product_Lifespan_Days
15056P,EDWARDIAN PARASOL PINK,2473,12228.92,6.234869565,01-12-2009,08-12-2011,344,9,9.736220472,0.122552858,3.350948509,2554,313,2241,738
15056bl,EDWARDIAN PARASOL BLACK,116,1456.32,12.56206897,01-12-2009,09-12-2011,87,1,1.870967742,0,0.156968877,126,0,126,739
15056n,EDWARDIAN PARASOL NATURAL,173,2170.4,12.54965517,08-06-2010,30-11-2011,116,1,2.582089552,0,0.319778189,180,0,180,541
15056p,EDWARDIAN PARASOL PINK,46,577.84,12.56947368,24-06-2010,05-12-2011,38,1,1.393939394,0,0.086792453,50,0,50,530
15058A,BLUE WHITE SPOTS GARDEN PARASOL,476,3153.73,8.550536913,24-01-2010,23-11-2011,148,8,4.407407407,0.036480687,0.711509716,466,17,449,669
15058B,PINK WHITE SPOTS GARDEN PARASOL,438,3327.67,9.685,13-01-2010,17-11-2011,156,10,3.876106195,0.023872679,0.649851632,377,9,368,674
15058C,ICE CREAM DESIGN GARDEN PARASOL,470,2753.72,9.66704918,24-01-2010,09-12-2011,122,5,4.653465347,0.009090909,0.686131387,440,4,436,685
15059A,ENGLISH ROSE EDWARDIAN PARASOL,509,1567,10.5,01-12-2009,03-12-2009,4,1,169.6666667,0,169.6666667,383,0,383,3
15060B,FAIRY CAKE DESIGN UMBRELLA,1414,6444.98,5.541804009,03-12-2009,18-11-2011,449,11,4.859106529,0.007168459,1.974860335,1395,10,1385,716
15060b,FAIRY CAKE DESIGN UMBRELLA,5,41.81,8.362,05-03-2010,20-11-2011,5,1,1,0,0.00798722,5,0,5,626
16020C,CLEAR STATIONERY BOX SET ,160,134.5,0.843,07-12-2009,05-07-2011,39,1,4.705882353,0,0.277777778,120,0,120,576
16151A,FLOWER DES BLUE HANDBAG/ORANG HANDL,52,72.5,2.25,30-04-2010,25-05-2011,5,1,10.4,0,0.132992327,45,0,45,391
16156L,"WRAP, CAROUSEL",950,399,0.42,10-01-2010,02-12-2011,36,8,27.94117647,0,1.37283237,950,0,950,692
16156N,"WRAP, FRIENDSHIP ON GREEN",1475,619.5,0.42,01-12-2009,21-06-2010,56,1,31.38297872,0,7.266009852,1372,0,1372,203
16156S,WRAP PINK FAIRY CAKES ,16661,6558.62,0.415322196,01-12-2009,08-12-2011,419,14,58.87279152,0.008768242,22.57588076,16651,146,16505,738
16161C,WRAP SPEED DEMONS ,450,45,0.1,01-12-2009,22-12-2009,2,1,225,0,20.45454545,384,0,384,22
16161E,WRAP BOUDOIR ,750,75,0.1,07-12-2009,22-02-2010,9,1,107.1428571,0,9.615384615,505,0,505,78
16161G,WRAP BAD HAIR DAY,975,97.5,0.1,19-01-2010,24-11-2011,33,4,30.46875,0,1.444444444,975,0,975,675
16161M,WRAP  PINK FLOCK,1050,439,0.417948718,03-12-2009,02-12-2010,39,2,28.37837838,0.03342246,2.876712329,748,25,723,365
16161P,WRAP ENGLISH ROSE ,13198,5435.4,0.418954545,01-12-2009,07-12-2011,440,18,46.6360424,0.001911607,17.90773406,13078,25,13053,737
16161U,"WRAP,SUKI AND FRIENDS",10026,4084.92,0.418050314,01-12-2009,02-12-2011,318,13,41.42975207,0.00744343,13.69672131,10076,75,10001,732
16162L,THE KING GIFT BAG,8101,570.43,0.749666667,09-12-2009,13-09-2011,30,2,324.04,0.456585366,12.57919255,8200,3744,4456,644
16162M,THE KING GIFT BAG 25x24x12cm,88,36.96,0.42,14-06-2010,27-11-2011,13,1,7.333333333,0,0.165413534,178,0,178,532
16168M,FUNKY MONKEY GIFT BAG MEDIUM,1686,512.38,0.591881188,09-12-2009,08-12-2011,101,2,18.94382022,0,2.309589041,1757,0,1757,730
16168S,FUNKY MONKEY GIFT BAG SMALL,1283,126.83,0.313636364,10-12-2009,05-02-2010,11,1,142.5555556,0,22.12068966,852,0,852,58
16169A,WRAP CHRISTMAS DECOUPAGE,25,10.5,0.42,29-04-2010,29-04-2010,1,1,25,0,25,2,0,2,1
16169C,WRAP BLUE REINDEER,1350,567,0.42,01-12-2009,04-11-2010,43,4,42.1875,0,3.982300885,1150,0,1150,339
16169D,WRAP WINTER FOREST,250,105,0.42,01-12-2009,13-12-2009,9,2,50,0,19.23076923,76,0,76,13
16169E,WRAP 50'S  CHRISTMAS,4563,1892.46,0.4192,21-07-2011,09-12-2011,149,9,54.97590361,0.029411765,32.13380282,4250,125,4125,142
16169F,WRAP BLIZZARD,975,409.5,0.42,01-12-2009,17-10-2010,34,2,37.5,0,3.037383178,779,0,779,321
16169G,WRAP ROMANTIC DECOUPAGE,25,10.5,0.42,10-12-2009,10-12-2009,1,1,25,0,25,-50,0,-50,1
16169K,WRAP FOLK ART,2075,658.75,0.3625,04-12-2009,28-09-2011,60,5,39.90384615,0,3.125,2075,0,2075,664
16169M,WRAP DAISY CARPET ,2060,640.95,0.354833333,03-12-2009,02-12-2011,59,4,38.14814815,0,2.821917808,2060,0,2060,730
16169N,WRAP BLUE RUSSIAN FOLKART,2025,626.25,0.350178571,01-12-2009,06-12-2010,56,8,41.32653061,0,5.458221024,2008,0,2008,371
16169P,WRAP GREEN RUSSIAN FOLKART ,1750,533.75,0.357708333,04-12-2009,19-12-2010,48,5,38.04347826,0.015024038,4.593175853,1664,25,1639,381
16201A,PASTEL PINK PHOTO ALBUM,101,213.37,3.774444444,02-12-2009,09-09-2010,9,1,14.42857143,0.024096386,0.358156028,83,2,81,282
16201B,PASTEL BLUE PHOTO ALBUM,34,81.1,2.838,02-12-2009,10-12-2009,5,1,8.5,0,3.777777778,22,0,22,9
16202A,PASTEL PINK PHOTO ALBUM ,662,290.45,4.485238095,02-12-2009,17-04-2011,21,3,31.52380952,0.574468085,1.3187251,564,324,240,502
16202B,PASTEL BLUE PHOTO ALBUM ,1039,528.56,4.769090909,02-12-2009,19-04-2011,22,4,47.22727273,0.486597938,2.061507937,970,472,498,504
16202C,BEIGE PHOTO ALBUM,97,230.59,3.976666667,02-12-2009,06-05-2010,12,3,8.083333333,0,0.621794872,64,0,64,156
16202E,BLACK PHOTO ALBUM ,82,162.73,3.395,02-12-2009,17-04-2011,14,1,5.857142857,0.041666667,0.163346614,48,2,46,502
16206B,RED PURSE WITH PINK HEART,96,116.4,1.23125,31-01-2010,26-01-2011,16,2,6.4,0,0.265927978,192,0,192,361
16207A,PINK STRAWBERRY HANDBAG ,143,423.53,3.001578947,01-12-2009,06-11-2011,76,2,2.134328358,0,0.202549575,276,0,276,706
16207B,PINK HEART RED HANDBAG,265,457.65,2.654782609,11-12-2009,30-08-2011,46,2,8.833333333,0,0.421974522,270,0,270,628
16243B,BROWN COZY SQUARE PHOTO ALBUM,212,441.77,5.49625,02-12-2009,11-03-2010,8,1,35.33333333,0,2.12,212,0,212,100
16244A,MAXWELL 2 TONE PINK 60 PAGE PHOTO A,186,479.41,4.073571429,02-12-2009,15-03-2010,28,1,7.75,0,1.788461538,193,0,193,104
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,345,765.02,3.872068966,03-12-2009,11-05-2011,28,1,13.26923077,0,0.657142857,336,0,336,525
16245A,PINK MINI STATIONERY SET W CASE,11,13.75,1.25,10-03-2010,12-07-2010,7,1,1.833333333,0,0.088,-4,0,-4,125
16248B,BLUE HOLE PUNCH,81,101.25,1.25,20-09-2010,30-10-2011,12,1,7.363636364,0,0.199507389,127,0,127,406
16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,524,232.35,0.584166667,04-12-2009,10-06-2010,35,2,15.41176471,0,2.772486772,556,0,556,189
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,169,70.98,0.42,13-12-2009,23-05-2010,10,1,16.9,-0.059322034,1.043209877,-236,14,-250,162
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1063,375.93,0.523300971,11-12-2009,08-12-2011,101,6,12.2183908,0.000925926,1.460164835,1080,1,1079,728
16258B,DAISY ERASERS IN BAG,1016,221.06,0.36,02-12-2009,22-12-2009,15,1,101.6,0,48.38095238,810,0,810,21
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,34,71.4,2.1,14-12-2009,08-06-2011,6,1,5.666666667,0,0.062730627,42,0,42,542
17011A,ORIGAMI VANILLA INCENSE+FLOWER ,261,179.56,2.770833333,22-12-2009,20-08-2010,12,2,21.75,0,1.078512397,200,0,200,242
17011B,ORIGAMI JASMINE INCENSE+FLOWER ,19,11.1,1.2,30-05-2010,20-08-2010,2,2,9.5,0,0.228915663,-18,0,-18,83
17011C,ORIGAMI LAVENDER INCENSE+FLOWER,335,221.4,2.475,14-12-2009,16-12-2009,2,1,167.5,0,111.6666667,288,0,288,3
17011D,ORIGAMI ROSE INCENSE+FLOWER,209,135.7,1.8375,15-12-2009,20-08-2010,4,2,52.25,0,0.83935743,204,0,204,249
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,124,80.6,0.65,16-12-2009,16-12-2009,1,1,124,0,124,85,0,85,1
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,385,336.2,2.12,16-12-2009,19-05-2011,20,3,19.25,0,0.740384615,368,0,368,520
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,726,806.16,2.225520833,01-12-2009,02-12-2011,95,3,8.853658537,0,0.991803279,705,0,705,732
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,721,867.45,2.192777778,08-12-2009,30-11-2011,126,3,6.554545455,0,0.997233748,656,0,656,723
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,856,950.4,2.016725664,05-02-2010,08-12-2011,113,3,9.010526316,0,1.273809524,840,0,840,672
17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,520,658.72,1.945172414,12-03-2010,08-12-2011,116,3,5.531914894,0,0.816326531,524,0,524,637
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,263,296.79,2.488965517,16-12-2009,15-12-2010,29,2,10.52,0,0.720547945,284,0,284,365
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,586,680.65,1.877850467,03-03-2010,08-12-2011,107,3,6.894117647,0,0.907120743,605,0,605,646
17013B,ORIGAMI JASMINE INCENSE IN TUBE,256,221.03,1.706666667,09-12-2009,16-12-2009,3,1,85.33333333,0,32,211,0,211,8
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,213,89.46,0.42,16-12-2009,03-03-2010,2,1,106.5,-0.162711864,2.730769231,-590,96,-686,78
17013D,ORIGAMI ROSE INCENSE IN TUBE,1068,572.4,1.708387097,09-12-2009,07-06-2011,31,3,34.4516129,0.000961538,1.956043956,1040,1,1039,546
17013F,ORIGAMI SANDLEWOOD INCENSE IN TUBE,62,26.7,1.38,21-12-2009,20-08-2010,5,2,12.4,0,0.255144033,52,0,52,243
17014A,ORIGAMI VANILLA INCENSE CONES,276,170.13,1.66,09-12-2009,27-06-2011,16,1,18.4,0,0.487632509,279,0,279,566
17014C,ORIGAMI LAVENDER INCENSE CONES,97,43.75,1.925,05-12-2009,10-12-2009,2,1,48.5,0,16.16666667,1,0,1,6
17014D,ORIGAMI ROSE INCENSE CONES,479,204.36,1.796666667,14-01-2010,20-08-2010,8,2,59.875,0,2.187214612,475,0,475,219
17014E,ORIGAMI OPIUM INCENSE CONES,95,36.6,1.425,10-05-2010,20-08-2010,6,2,15.83333333,0,0.922330097,191,0,191,103
17014F,ORIGAMI SANDLEWOOD INCENSE CONES,61,23.7,1.3125,21-01-2010,20-08-2010,4,2,15.25,0,0.287735849,29,0,29,212
17027A,INCENSE BAZAAR CANNABIS,228,84.84,0.355,04-02-2010,10-03-2010,2,1,114,0,6.514285714,-150,0,-150,35
17028J,INCENSE BAZAAR PEACH,6,2.52,0.42,31-01-2011,31-01-2011,1,1,6,0,6,6,0,6,1
17084A,TRANQUILITY MASALA INCENSE,442,92.82,0.21,04-02-2010,13-09-2011,18,1,24.55555556,0,0.752981261,410,0,410,587
17084G,MOON INCENSE,50,10.5,0.21,02-12-2009,07-12-2009,2,1,25,0,8.333333333,-45,0,-45,6
17084J,LOVE POTION MASALA INCENSE,456,95.76,0.21,01-12-2009,13-09-2011,20,2,22.8,0,0.699386503,402,0,402,652
17084N,FAIRY DREAMS INCENSE ,2768,640.26,0.345989305,02-12-2009,09-12-2011,187,1,17.74358974,0,3.750677507,2798,0,2798,738
17084P,DRAGONS BLOOD INCENSE,990,222.75,0.344285714,07-12-2009,08-12-2011,70,2,15.71428571,0,1.352459016,1041,0,1041,732
17084R,ASSORTED INCENSE PACK,10625,1968.45,0.203181818,02-12-2009,05-12-2011,66,3,166.015625,0,14.47547684,12137,0,12137,734
17090A,LAVENDER INCENSE 40 CONES IN TIN,173,182.65,1.203846154,10-12-2009,24-11-2011,26,2,6.653846154,0,0.241958042,215,0,215,715
17090D,VANILLA INCENSE 40 CONES IN TIN,88,105.2,1.236666667,13-12-2009,11-07-2011,28,1,3.142857143,0,0.152777778,85,0,85,576
17091A,LAVENDER INCENSE IN TIN,2085,1285.89,1.029059829,06-12-2009,18-05-2011,117,5,21.49484536,0,3.941398866,2348,0,2348,529
17091B,JASMINE TEA INCENSE IN TIN,276,316.98,1.421923077,06-12-2009,09-09-2010,51,2,6.133333333,0,0.992805755,282,0,282,278
17091F,SANDALWOOD INCENSE IN TIN,19,27.71,1.58,06-12-2009,10-01-2010,8,1,2.714285714,0,0.527777778,-6,0,-6,36
17091J,VANILLA INCENSE IN TIN,3964,2204.35,0.896229508,01-12-2009,09-12-2011,178,5,27.52777778,0,5.364005413,4086,0,4086,739
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",315,803.25,2.55,04-12-2009,05-12-2011,86,5,4.144736842,0.005952381,0.430327869,336,2,334,732
17108D,FLOWER FAIRY SUMMER BOUQUET SACHET,355,149.1,0.42,01-12-2009,28-03-2010,23,3,16.13636364,0,3.008474576,-364,0,-364,118
17109A,FLOWER FAIRY INCENSE LILY,709,333.61,1.186153846,02-12-2009,26-03-2010,13,2,54.53846154,0,6.165217391,710,0,710,115
17109B,FLOWER FAIRY INCENSE LAVENDER,4542,896.34,1.316470588,02-12-2009,05-03-2010,17,3,302.8,0,48.31914894,4409,0,4409,94
17109C,FLOWER FAIRY INCENSE ROSE,3124,661.23,1.238,02-12-2009,03-03-2010,15,2,260.3333333,0.000331126,33.95652174,3020,1,3019,92
17109D,FLOWER FAIRY INCENSE BOUQUET,1257,598.31,1.406153846,04-12-2009,21-04-2011,38,4,34.91666667,0.000881834,2.494047619,1134,1,1133,504
17129C,SKY BLUE COLOUR GLASS GEMS IN BAG,86,57.98,0.830909091,09-12-2009,04-05-2010,11,1,7.818181818,0,0.585034014,175,0,175,147
17129D,CLEAR COLOUR GLASS GEMS IN BAG,1125,1351.18,1.208717949,01-12-2009,05-03-2010,39,1,37.5,0,11.84210526,-197,0,-197,95
17129F,DEEP BLUE GLASS GEMS IN BAG,1580,1684.58,1.402123288,04-12-2009,05-12-2011,145,1,11.96969697,0.005747126,2.158469945,1392,8,1384,732
17136A,BLUE STONES ON WIRE FOR CANDLE,743,61.78,0.106764706,03-12-2009,03-11-2011,34,2,22.51515152,0,1.059914408,798,0,798,701
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,1620,646.56,0.416829268,01-12-2009,26-01-2011,81,2,24.17910448,0.00056899,3.838862559,3515,2,3513,422
17164D,ASS COL SMALL SAND FROG P'WEIGHT,1150,447,0.41516129,01-12-2009,19-03-2010,28,1,50,0,10.55045872,1929,0,1929,109
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,810,751.68,1.029836066,01-12-2009,10-10-2010,57,1,17.23404255,0.007029877,2.579617834,569,4,565,314
17165D,ASS COL LARGE SAND FROG P'WEIGHT,716,682.32,1.034623656,01-12-2009,12-01-2011,89,2,10.52941176,0.007453416,1.754901961,805,6,799,408
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,33,123.75,3.75,09-12-2009,04-12-2011,12,1,2.75,0,0.045454545,33,0,33,726
18094C,WHITE/BLUE RECT CERAMIC OIL BURNER,433,600.66,1.887040816,02-12-2009,07-10-2011,98,4,5.154761905,0.002638522,0.641481481,379,1,378,675
18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,117,298.7,3.4455,01-12-2009,24-02-2010,20,3,6.882352941,-0.260869565,1.360465116,-46,12,-58,86
18096c,WHITE ROUND PORCELAIN TLIGHT HOLDER,8,41.14,5.151666667,01-12-2009,25-01-2010,6,1,2.666666667,0,0.142857143,8,0,8,56
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER ,17,43.35,2.55,05-03-2010,22-06-2011,12,1,1.545454545,0,0.035789474,-4,0,-4,475
18097B,BLUE TALL PORCELAIN T-LIGHT HOLDER,7,17.85,2.55,02-12-2009,17-01-2010,3,1,2.333333333,0,0.14893617,8,0,8,47
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1763,3924.92,2.826933962,01-12-2009,08-12-2011,211,4,10.88271605,0.160616062,2.388888889,1818,292,1526,738
18098A,PINK PORCELAIN B'FLY OIL BURNER,2,5.9,2.95,14-12-2009,17-12-2009,2,1,1,0,0.5,-19,0,-19,4
18098B,BLUE PORCELAIN B'FLY OIL BURNER,3,8.85,2.95,13-12-2009,24-02-2010,3,1,1,0,0.040540541,0,0,0,74
18098C,PORCELAIN BUTTERFLY OIL BURNER,1223,3231.13,3.267901235,01-12-2009,08-08-2011,236,4,7.069364162,0.023928215,1.98538961,1003,24,979,616
18098c,PORCELAIN BUTTERFLY OIL BURNER,292,1479.61,5.067333333,01-12-2009,21-12-2010,135,1,6.488888889,0,0.756476684,332,0,332,386
30086C,ASSORTED FRUIT STRAWS,1,1.7,1.7,01-12-2009,01-12-2009,1,1,1,0,1,1,0,1,1
35001B,HAND OPEN SHAPE BLACK,17,59.33,3.49,17-12-2009,16-03-2010,6,1,2.833333333,0.066666667,0.188888889,30,2,28,90
35001G,HAND OPEN SHAPE GOLD,715,2259.47,4.204857143,01-12-2009,07-12-2011,103,5,8.313953488,0.021276596,0.970149254,517,11,506,737
35001P,HAND OPEN SHAPE PINK,2,6.98,3.49,14-12-2009,17-12-2009,2,1,1,0.2,0.5,5,1,4,4
35001W,HAND OPEN SHAPE DECO.WHITE,883,2806.69,4.085520833,01-12-2009,16-12-2010,190,2,6.540740741,0.023702032,2.317585302,886,21,865,381
35004B,SET OF 3 BLACK FLYING DUCKS,1474,6809.65,6.741594203,01-12-2009,09-12-2011,275,3,7.297029703,0.077952756,1.99458728,1270,99,1171,739
35004C,SET OF 3 COLOURED  FLYING DUCKS,3035,15874.38,7.756394366,02-12-2009,07-03-2011,355,5,14.31603774,0.029277814,6.5835141,3074,90,2984,461
35004G,SET OF 3 GOLD FLYING DUCKS,359,1419.51,6.24974026,01-12-2009,07-12-2011,76,2,4.986111111,0.022038567,0.487109905,363,8,355,737
35004P,SET OF 3 PINK FLYING DUCKS,120,638.97,6.805813953,01-12-2009,10-12-2010,43,1,4,0,0.32,118,0,118,375
35004S,SET OF 3 SILVER FLYING DUCKS,145,505.4,7.283333333,01-12-2009,23-12-2009,24,1,11.15384615,-0.064102564,6.304347826,-156,10,-166,23
35004c,SET OF 3 COLOURED  FLYING DUCKS,27,343.72,12.7312,01-12-2009,12-11-2010,25,1,1.6875,0,0.077809798,27,0,27,347
35004p,SET OF 3 PINK FLYING DUCKS,1,12.72,12.72,22-10-2010,22-10-2010,1,1,1,0,1,1,0,1,1
35004s,SET OF 3 SILVER FLYING DUCKS,1,13,13,01-12-2009,01-12-2009,1,1,1,0,1,1,0,1,1
35051B,PINK BEADED CONE CHRISTMAS,14,5.88,0.42,01-12-2009,07-12-2009,2,1,7,0,2,32,0,32,7
35085E,IVORY ROSE LAMPSHADE ,39,44.25,1.166666667,01-12-2009,14-07-2010,9,1,4.333333333,0,0.172566372,11,0,11,226
35095A,BLUE VICTORIAN FABRIC OVAL BOX,1809,725.56,0.637168675,01-12-2009,09-12-2011,166,5,13.10869565,0,2.447902571,1813,0,1813,739
35095B,RED VICTORIAN FABRIC OVAL BOX,1952,766.64,0.616214689,01-12-2009,09-12-2011,177,3,13.27891156,0,2.641407307,1964,0,1964,739
35096A,BLUE VICTORIAN FABRIC HEART BOX,765,272.45,0.6742,02-12-2009,05-03-2010,50,2,21.85714286,0,8.138297872,831,0,831,94
35096B,RED VICTORIAN FABRIC HEART BOX,293,106.49,0.4676,02-12-2009,05-03-2010,25,1,13.95238095,0,3.117021277,229,0,229,94
35271S,GOLD PRINT PAPER BAG,420,85.97,0.234,05-12-2009,02-12-2010,20,1,23.33333333,0,1.157024793,422,0,422,363
35471A,SET OF 3 BIRD L.BLUE FEATHER,421,499.31,1.613529412,01-12-2009,14-11-2010,83,4,6.28358209,0.072886297,1.206303725,343,25,318,349
35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,2241,1591.86,1.232078652,01-12-2009,09-12-2011,348,10,9.743478261,0.000877963,3.032476319,2278,2,2276,739
35591T,TURQUOISE CHRISTMAS TREE ,17,21.25,1.25,05-09-2010,20-11-2011,9,1,1.888888889,0,0.038461538,-8,0,-8,442
35597A,DUSTY PINK CHRISTMAS TREE 30CM,10,12.5,1.25,06-09-2010,06-12-2010,4,1,2.5,0,0.108695652,-3,0,-3,92
35597B,BLACKCHRISTMAS TREE 30CM,78,224.1,1.551428571,13-12-2009,06-12-2010,7,3,11.14285714,0,0.217270195,79,0,79,359
35597D,PINK/WHITE CHRISTMAS TREE 30CM,58,25.28,0.5825,04-12-2009,01-09-2011,7,1,8.285714286,0,0.091051805,115,0,115,637
35598A,DUSTY PINK CHRISTMAS TREE 60CM,10,29.5,2.95,07-12-2009,20-11-2011,3,1,3.333333333,0,0.014005602,18,0,18,714
35598B,BLACK CHRISTMAS TREE 60CM,931,874.65,2.554210526,01-12-2009,30-11-2011,57,8,19,0,1.275342466,961,0,961,730
35598C,WHITE CHRISTMAS TREE 60CM,3,8.85,2.95,18-12-2009,24-11-2011,3,1,1,0,0.004243281,7,0,7,707
35598D,PINK/WHITE CHRISTMAS TREE 60CM,1727,1312.2,1.638252427,02-12-2009,04-12-2011,103,7,21.06097561,0.000566893,2.356070941,1764,1,1763,733
35599B,BLACK CHRISTMAS TREE 120CM,268,974.81,5.788627451,02-12-2009,04-12-2011,51,6,5.70212766,0,0.365620737,276,0,276,733
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,406,1366.48,4.735631068,01-12-2009,04-12-2011,103,5,5.561643836,0.014669927,0.553133515,409,6,403,734
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,141,497.7,7.084615385,01-12-2009,28-09-2010,13,2,11.75,0,0.466887417,105,0,105,302
35603B,S/16 BLACK SHINY/MAT BAUBLES,50,21,0.42,17-12-2009,18-12-2009,2,1,25,0.3,25,80,24,56,2
35603C,SET/16 WHITE SHINY & MATT BAUBLES,83,48.3,0.6888,02-12-2009,09-11-2010,24,1,3.952380952,0,0.241982507,31,0,31,343
35607A,PINK FLUFFY CHRISTMAS DECORATION,554,118.43,0.331290323,11-12-2009,18-01-2011,31,4,19.10344828,0,1.371287129,457,0,457,404
35607B,BLACK FEATHER CHRISTMAS DECORATION,312,62.3,0.278823529,11-12-2009,15-09-2011,17,1,18.35294118,0,0.48447205,126,0,126,644
35609A,PINK FEATHER CHRISTMAS DECORATION,447,133.23,0.821666667,02-12-2009,10-12-2010,24,4,19.43478261,0,1.195187166,352,0,352,374
35610A,PINK CHRISTMAS FLOCK DROPLET ,143,105.43,1.536666667,07-12-2009,15-12-2010,12,2,11.91666667,0,0.382352941,-1133,0,-1133,374
35610B,BLACK CHRISTMAS FLOCK DROPLET ,179,144.07,1.131428571,02-12-2009,13-12-2010,13,1,13.76923077,0,0.474801061,-362,0,-362,377
35610C,WHITE CHRISTMAS FLOCK DROPLET ,94,81.56,1.46875,10-12-2009,13-12-2010,8,1,11.75,0,0.254742547,-1027,0,-1027,369
35611B,BLACK ASSORTED DROPLET DECORATION,62,45.76,2.23,03-12-2009,23-11-2010,3,2,20.66666667,0,0.174157303,-169,0,-169,356
35633B,BLUE TINSEL GARLAND ,130,24.7,0.19,04-12-2009,28-11-2010,12,1,11.81818182,0,0.361111111,267,0,267,360
35637A,IVORY STRING CURTAIN WITH POLE ,551,1445.05,6.165849057,13-12-2009,27-11-2011,53,4,11.02,0.001811594,0.770629371,552,1,551,715
35637C,PINK STRING CURTAIN WITH POLE,100,331.14,6.51,14-01-2010,27-11-2011,19,2,5.263157895,0,0.146412884,100,0,100,683
35638A,PINK AND BLACK STRING CURTAIN,39,88.05,3.95,25-01-2010,20-11-2011,6,1,6.5,0,0.058646617,-1,0,-1,665
35638B,PINK/BLUE STRING CURTAIN ,118,313.29,6.603636364,09-12-2009,20-11-2011,11,1,10.72727273,0,0.165730337,118,0,118,712
35751C,PURPLE CURRENT CANDLE RING,31,12.61,0.47,01-12-2009,02-12-2009,2,2,15.5,0,15.5,43,0,43,2
35751D,PINK CURRENT CANDLE RING,28,5.32,0.19,02-12-2009,02-12-2009,1,1,28,0,28,28,0,28,1
35809A,ENAMEL PINK TEA CONTAINER,1137,1666.78,2.480842697,03-12-2009,09-06-2011,177,10,8.54887218,0,2.05234657,1126,0,1126,554
35809B,ENAMEL BLUE RIM TEA CONTAINER,104,227.54,2.572727273,02-12-2009,11-04-2011,33,4,4,0,0.209677419,44,0,44,496
35809a,ENAMEL PINK TEA CONTAINER,10,41.54,4.154,26-11-2010,10-05-2011,10,1,1,0,0.060240964,11,0,11,166
35810A,ENAMEL PINK COFFEE CONTAINER,1205,1604.74,2.345697674,03-12-2009,30-10-2011,171,11,8.669064748,0.000886525,1.728837877,1128,1,1127,697
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,325,517.71,2.281323529,02-12-2009,30-11-2011,68,9,5.508474576,0.038922156,0.445816187,334,13,321,729
35811A,ENAMEL PINK SUGAR CONTAINER,434,762.97,2.913809524,03-12-2009,08-10-2010,84,2,6.382352941,0.004901961,1.4,408,2,406,310
35815B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",95,43.94,1.686666667,07-12-2009,15-12-2009,3,1,31.66666667,0,10.55555556,85,0,85,9
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",168,75.88,1.117142857,18-10-2010,26-09-2011,7,2,24,0,0.488372093,145,0,145,344
35816B,"ACRYLIC JEWEL ANGEL,BLUE",139,58.07,1.4,16-12-2009,14-05-2010,3,1,46.33333333,0,0.926666667,122,0,122,150
35816P,"ACRYLIC JEWEL ANGEL,PINK",297,137.43,1.143333333,18-02-2010,16-08-2011,9,3,33,0,0.544954128,297,0,297,545
35817B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",143,61.3,2.7,03-12-2009,14-05-2010,3,1,71.5,0,0.877300613,142,0,142,163
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",420,216.7,1.594545455,14-05-2010,12-08-2011,11,1,42,0,0.921052632,376,0,376,456
35818B,"ACRYLIC JEWEL ICICLE, BLUE",408,180.05,1.152727273,13-04-2010,01-11-2011,11,2,37.09090909,0,0.718309859,333,0,333,568
35818C,"ACRYLIC JEWEL ICICLE, CLEAR ",1,3.43,3.43,14-12-2009,14-12-2009,1,1,1,0,1,0,0,0,1
35818P,"ACRYLIC JEWEL ICICLE, PINK",559,242.15,0.9732,14-05-2010,05-12-2011,25,2,24.30434783,0,0.978984238,563,0,563,571
35819B,"ACRYLIC HANGING JEWEL,BLUE",385,192.3,0.712,14-12-2009,30-11-2011,32,3,14.25925926,0,0.536959554,482,0,482,717
